Date_forecast,Forecast,Lower Bound,Upper Bound,Accuracy
2020-04-01,34.935885664652055,-39.52565575671996,107.28192125968944,0.8373430913479558
2020-05-01,39.96616573791168,-35.29068748729902,117.61748667936389,0.8373430913479558
2020-06-01,50.84541394907108,-22.342147300734915,124.07010325552464,0.8373430913479558
2020-07-01,83.84799739894123,6.789919977331771,160.21737910067333,0.8373430913479558
2020-08-01,98.2994128889171,21.853153252459343,170.4901342426421,0.8373430913479558
2020-09-01,93.11893739232404,12.020890179007191,164.72526847417402,0.8373430913479558
2020-10-01,78.16972442124538,5.35647003041393,155.94771677648663,0.8373430913479558
2020-11-01,170.1877444480679,94.62645460280878,247.3497116037465,0.8373430913479558
2020-12-01,321.7771820832151,242.52009481608778,396.7968019588381,0.8373430913479558
2021-01-01,134.81675901043826,62.23260149299451,206.1403015271161,0.8373430913479558
2021-02-01,22.644297438240688,-51.049474924011044,93.6802633666044,0.8373430913479558
2021-03-01,52.34918845197576,-25.38248108623595,125.16696270131652,0.8373430913479558
2021-04-01,46.747151794179956,-30.362902454558732,120.83872808611933,0.8373430913479558
2021-05-01,40.42043260514674,-33.24928386647743,112.84625320428367,0.8373430913479558
2021-06-01,48.54336260760628,-20.39235661615604,121.03256137669148,0.8373430913479558
2021-07-01,96.9113215847931,20.414294593302582,170.92190850003738,0.8373430913479558
2021-08-01,123.19852749073141,48.25715762776108,196.93894805414655,0.8373430913479558
2021-09-01,106.44850572094298,33.37883784059596,178.9571619748036,0.8373430913479558
2021-10-01,102.74942828073328,28.417970132493643,173.7358295740346,0.8373430913479558
2021-11-01,211.65555575111375,136.01612612629333,281.9511245035342,0.8373430913479558
2021-12-01,335.5537303355187,260.11847107340543,409.5817267173015,0.8373430913479558
2022-01-01,157.92475741785043,86.20813802763291,233.75792474673275,0.8373430913479558
2022-02-01,40.089539453610826,-37.3452438311403,117.07415748058104,0.8373430913479558
2022-03-01,64.75797609969378,-14.080384865548375,137.86375305695896,0.8373430913479558
2022-04-01,59.905497695490084,-15.40864282235637,133.09363148745106,0.8373430913479558
2022-05-01,38.50736905876786,-36.28516964836455,109.35715312907148,0.8373430913479558
2022-06-01,42.925625138303324,-36.17569706013546,118.57521350617014,0.8373430913479558
2022-07-01,109.8476532218873,29.95755430883913,184.50791980468236,0.8373430913479558
2022-08-01,150.52894649931878,78.17792993189596,223.58797299453963,0.8373430913479558
2022-09-01,119.12678262863238,45.89495998688505,190.95941519211067,0.8373430913479558
2022-10-01,130.56879660633496,54.187780034800156,204.15603483246107,0.8373430913479558
2022-11-01,255.99506305480907,180.4338099132767,334.6303071384942,0.8373430913479558
2022-12-01,338.25353110715514,265.01301896370376,414.33556758699297,0.8373430913479558
2023-01-01,182.24282734642404,106.26785504593732,256.9886488097137,0.8373430913479558
2023-02-01,61.65002263371038,-13.835239363365138,135.77087021974936,0.8373430913479558
2023-03-01,78.09592697557682,-0.6403084235451554,148.41413819773013,0.8373430913479558
2023-04-01,74.28506285589107,1.5957374874113195,146.19781232852364,0.8373430913479558
2023-05-01,34.13708950002194,-40.99133056066051,118.55760995708808,0.8373430913479558
2023-06-01,34.34430988419214,-40.90480792504277,109.43002522937425,0.8373430913479558
2023-07-01,124.74976869846334,52.28096834203073,198.9641111678989,0.8373430913479558
2023-08-01,184.55954180641208,108.0863573087794,262.4900899869219,0.8373430913479558
2023-09-01,135.26376765125013,63.87353411025958,210.88457199595064,0.8373430913479558
2023-10-01,168.61820333502746,91.59679665083617,240.06484404591984,0.8373430913479558
2023-11-01,319.8744246397206,245.04054667366188,390.44118539897704,0.8373430913479558
2023-12-01,352.3629309392488,277.4326296478628,425.78115554227423,0.8373430913479558
2024-01-01,224.73425578719133,154.37978392405833,297.82147898057383,0.8373430913479558
2024-02-01,95.44021413492236,24.91602438975575,170.66910502573694,0.8373430913479558
2024-03-01,78.49136436873397,0.0066827517551843775,150.04514423703418,0.8373430913479558
2024-04-01,67.21251284340208,-5.4567775296646435,140.0722378261682,0.8373430913479558
2024-05-01,77.16226457382456,1.275399691068711,149.75568188032915,0.8373430913479558
2024-06-01,98.51384735190044,24.27919353260113,172.72124615594967,0.8373430913479558
2024-07-01,162.99476545662094,90.54617821745073,235.4368475422702,0.8373430913479558
2024-08-01,191.72021616067337,119.918360147567,265.78154762881826,0.8373430913479558
2024-09-01,182.19868240298186,107.69571779281482,259.0508048801622,0.8373430913479558
2024-10-01,153.40857306226778,78.6152571809535,227.85274373291733,0.8373430913479558
2024-11-01,335.00064835225356,265.45322866553187,413.2217617506148,0.8373430913479558
2024-12-01,635.183072741811,562.7898805483853,707.3196059708529,0.8373430913479558
2025-01-01,266.8808132271739,195.56996576082068,341.9512100374357,0.8373430913479558
2025-02-01,44.94959581788704,-36.20638262948007,124.70697287432913,0.8373430913479558
2025-03-01,104.16575522772872,31.796560597579553,178.46583231770452,0.8373430913479558
2025-04-01,93.26073140860373,18.685633032814412,161.7026609842748,0.8373430913479558
2025-05-01,80.83629810531461,13.861628056275105,159.09529719619766,0.8373430913479558
2025-06-01,97.32016598537226,21.802879530740356,175.87486238146374,0.8373430913479558
2025-07-01,194.73884182876176,117.76703905881634,269.6847013337562,0.8373430913479558
2025-08-01,248.13864217610043,169.05443059549623,317.0136698269424,0.8373430913479558
2025-09-01,214.88800404777174,142.69986796457206,288.5735028852581,0.8373430913479558
2025-10-01,207.8655723595715,137.19278848177927,278.367977088062,0.8373430913479558
2025-11-01,429.1110433957006,354.6804893306671,509.4476431895808,0.8373430913479558
