Date_forecast,Forecast,Lower Bound,Upper Bound,Accuracy
2020-04-01,2.6781200074663754,-13.0808004580506,18.37864986538004,0.6993034590295771
2020-05-01,7.903313880192827,-7.348922347084316,24.31152701457008,0.6993034590295771
2020-06-01,20.19079961748943,4.397999692221946,34.85164013076573,0.6993034590295771
2020-07-01,23.62639211276806,7.990130922147659,39.38894845323825,0.6993034590295771
2020-08-01,24.2407995932062,8.894852628122951,40.3466391208966,0.6993034590295771
2020-09-01,18.411652058551578,3.065107264890963,35.10428861441161,0.6993034590295771
2020-10-01,20.221591225431386,3.7050943552209974,35.30652602698025,0.6993034590295771
2020-11-01,21.070474274412877,5.6796055857556,37.2743973537892,0.6993034590295771
2020-12-01,25.754722620279374,9.329928041534119,42.898655574273114,0.6993034590295771
2021-01-01,22.002577271137802,6.731903854441982,38.66435793266442,0.6993034590295771
2021-02-01,29.610366558537237,15.436813286086311,45.744635457418596,0.6993034590295771
2021-03-01,40.8354383446513,24.42390080492128,55.46213988428288,0.6993034590295771
2021-04-01,4.729068719652367,-11.557616094726608,19.580580042787783,0.6993034590295771
2021-05-01,13.262017656527213,-3.4156202212486684,28.02225009893409,0.6993034590295771
2021-06-01,25.737229271354074,10.80664037624226,41.84379219306971,0.6993034590295771
2021-07-01,27.785405014447296,12.264458033686305,44.180022726649064,0.6993034590295771
2021-08-01,30.87539396022255,14.307127260492216,47.68502086801317,0.6993034590295771
2021-09-01,20.30740702736538,4.949573900257638,37.42749936252567,0.6993034590295771
2021-10-01,24.72261247640008,8.665641669912672,40.64888033395543,0.6993034590295771
2021-11-01,26.70323786021206,9.911463894969582,41.37561020042571,0.6993034590295771
2021-12-01,34.58761094929125,18.08404857218651,50.46243034685537,0.6993034590295771
2022-01-01,28.470846059246703,12.765180293402087,43.89011941219353,0.6993034590295771
2022-02-01,33.261669603350406,16.01522780455029,49.7793756784936,0.6993034590295771
2022-03-01,46.283882690069774,30.940604030915242,62.161468832946,0.6993034590295771
2022-04-01,7.479593855334766,-8.892644334549844,22.684294809117798,0.6993034590295771
2022-05-01,19.977845491450623,3.4219686254177235,35.739599249576905,0.6993034590295771
2022-06-01,31.339652367915264,15.628801423320725,47.28714285312452,0.6993034590295771
2022-07-01,31.199676811535628,16.095918388114242,47.0454295486903,0.6993034590295771
2022-08-01,37.750956580010545,22.730792421421732,54.3897486339679,0.6993034590295771
2022-09-01,21.22378508463119,5.8263007290864435,35.41149264332909,0.6993034590295771
2022-10-01,29.201003365922304,13.123557243780708,44.59769018011028,0.6993034590295771
2022-11-01,32.698061902053695,17.756027641764508,48.906672636857344,0.6993034590295771
2022-12-01,44.51170397336978,28.45588617634418,58.377402921509095,0.6993034590295771
2023-01-01,35.386936295809065,19.59827971215915,51.0245424847263,0.6993034590295771
2023-02-01,35.80390834639174,19.40189718269307,52.098912972844325,0.6993034590295771
2023-03-01,50.657093291787966,34.90644221178445,67.27082637066117,0.6993034590295771
2023-04-01,11.124134418982004,-5.549898115213785,26.72320395073218,0.6993034590295771
2023-05-01,28.65624158236923,12.518423237537926,43.82370308004788,0.6993034590295771
2023-06-01,38.15461218310045,22.483305533687012,53.964588880678136,0.6993034590295771
2023-07-01,35.30243749805544,20.09975477817886,52.30137837097921,0.6993034590295771
2023-08-01,47.23124573652249,31.508212910848915,62.683509688183825,0.6993034590295771
2023-09-01,22.498940405464243,8.019446737110524,37.57150500169315,0.6993034590295771
2023-10-01,36.13304608472514,19.794978091582482,51.93610544122647,0.6993034590295771
2023-11-01,42.28327061934863,25.869287910341537,57.56910043860036,0.6993034590295771
2023-12-01,60.54575248791653,44.75580706835311,76.74151385656019,0.6993034590295771
2024-01-01,46.94272493015518,30.938776096729974,62.74053792570608,0.6993034590295771
2024-02-01,41.22558918868105,24.26596617277074,56.988164918063426,0.6993034590295771
2024-03-01,80.2319711417862,64.13609778113492,96.39501723940369,0.6993034590295771
2024-04-01,6.245263343512947,-9.640830566519696,21.582391759461625,0.6993034590295771
2024-05-01,18.35569824085295,2.0625213453744937,34.03445741067255,0.6993034590295771
2024-06-01,46.70553393638887,30.573112903223134,63.04303227926924,0.6993034590295771
2024-07-01,54.44855929190195,38.048789807836684,69.59793988472,0.6993034590295771
2024-08-01,55.656882255849624,39.914604513806296,71.5340183306043,0.6993034590295771
2024-09-01,42.12191344326738,26.073475020526587,57.81495416112499,0.6993034590295771
2024-10-01,46.108254628802804,30.25240842293693,62.54562361128498,0.6993034590295771
2024-11-01,47.88417876335799,32.53585906468931,63.39639489138312,0.6993034590295771
2024-12-01,58.34778574493316,42.72097247485575,73.9733368363695,0.6993034590295771
2025-01-01,49.69281479012195,34.49272180116324,66.16335041991998,0.6993034590295771
2025-02-01,66.67491269463497,51.676331586123894,82.6981097944774,0.6993034590295771
2025-03-01,91.71030447550197,75.58887770919618,108.51675364877212,0.6993034590295771
2025-04-01,10.590990453486592,-5.250223908293009,25.187449205777536,0.6993034590295771
2025-05-01,29.622915760505755,13.688035648337953,46.097616599052465,0.6993034590295771
2025-06-01,57.33719014599564,41.45269671786453,73.98184747904872,0.6993034590295771
2025-07-01,61.747450111764216,46.20745543224284,77.65026111354719,0.6993034590295771
2025-08-01,68.44482603318204,52.57737875887886,84.12555635459799,0.6993034590295771
2025-09-01,44.90981652049101,28.979675417081385,61.95079293847937,0.6993034590295771
2025-10-01,54.55107891729513,39.221156915855,71.13776762320369,0.6993034590295771
2025-11-01,58.78845083518063,41.94776055885544,75.01259553883064,0.6993034590295771
