Date,Model,MAE,RMSE
2025-08-18_11-40-53,Prophet,11.994099507625338,14.909039645755245
2025-09-02_12-27-10,Prophet,11.994099507625338,14.909039645755245
2025-09-02_12-40-46,Prophet,11.958466316180608,14.856288162271172
2025-09-02_15-33-08,Prophet,0.00014790300427947045,0.00020755356654517188
2025-09-02_15-36-54,Prophet,9.562315527727753,12.447802483106763
2025-09-02_16-08-56,Prophet,9.504337772576903,12.445477779771746
2025-09-02_16-25-39,Prophet,10.182882167578803,13.246839585691374
2025-09-02_16-43-01,Prophet,10.182882167578803,13.246839585691374
2025-09-04_14-13-24,Prophet,20.2144741506441,25.75920510630393
2025-09-09_16-39-17,Prophet,9.422378888373627,12.356568300793002
2025-11-04_14-39-04,Prophet,10.397431331706082,13.935454366490843
2025-11-04_14-55-34,Prophet,7.314108733687726e-06,9.441862590069027e-06
2025-11-04_14-59-18,Prophet,10.397431331706082,13.935454366490843
2025-11-04_15-05-11,Prophet,10.397431331706082,13.935454366490843
2025-11-04_15-20-08,Prophet,9.491583568199577,12.286046765808301
2025-12-02_15-47-44,Prophet,9.615041894674235,12.529803958035274
2025-12-03_14-40-25,Prophet,9.615048971260293,12.529803609251468
2025-12-03_14-45-17,Prophet,9.615048971260293,12.529803609251468
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2020-04-01,2.5984895270039376,-13.775379771320768,18.53813256593676
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2020-05-01,7.861281853238157,-9.327931989905258,23.24040486951057
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2020-06-01,20.200216343747968,3.4146982498408245,36.402205957482415
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2020-07-01,23.674624665855358,8.337311863576296,40.139390099937906
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2020-08-01,24.333013886121137,9.115026555265075,40.4795501452853
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2020-09-01,18.44267972562268,2.55679083862118,34.96182261438886
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2020-10-01,20.33627882204088,5.646713566521307,36.7897687236895
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2020-11-01,21.184806227871277,6.18144345809734,36.73257116689771
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2020-12-01,23.844910955970025,7.984478952613058,39.71307025859763
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-01-01,22.076258762607342,6.257512474709107,38.31617592561098
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-02-01,29.645927596173497,13.987167672490205,46.896803598593415
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-03-01,40.93710270336532,25.08724468797928,57.79866396019796
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-04-01,4.7323786213000885,-11.140359754511222,20.7247893128038
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-05-01,13.33056561119032,-2.718037919445305,28.90916663001838
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-06-01,25.899462328238183,9.343432835968795,41.172277688480165
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-07-01,27.998118030041937,12.073960295458026,44.55671840289724
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-08-01,31.13624957040852,14.946297118809117,45.99695758769722
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-09-01,20.475177329719124,3.3136983003916507,36.52115733614929
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-10-01,24.94077276082798,9.828722910676381,40.6935487611338
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-11-01,26.909847291250856,10.30934432478844,42.89379556666676
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2021-12-01,32.568193858848154,16.447400428475603,48.87292671603381
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2022-01-01,28.671724939165514,12.78020258183558,44.50411802137719
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2022-02-01,33.47691348245892,17.603698732986672,49.808385981750234
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2022-03-01,46.40612838259014,29.852847429051103,62.34474329038283
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2022-04-01,7.619879442826788,-8.913440503447095,23.200997220576152
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2022-05-01,20.213837327103192,4.680357475160944,35.82961329603068
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2022-06-01,31.656864100264276,15.59970019160193,46.512050343134504
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2022-07-01,31.553935176595797,16.558437669956017,46.74859132037776
2025-12-09_12-26-27,Prophet_Tamil Nadu,9.615048971260293,12.529803609251468,2022-08-01,38.17861034632122,21.857648531855148,53.57915315588073
